,Etruscan,Translations,POS,Is inferred,Is suffix,Abbreviation of,Suffix indexes,city name,place name,name,epithet,theo,cogn,prae,nomen,nom,acc,masc,fem,nas-part,nasa-part,u-part,θ-impv,θ-part,θas-part,as-part,act,pass,non-past,past,impv,jussive,necess,inanim,anim,indef,def,deictic particle,enclitic particle,enclitic conj,dem,adv,art,conj,post,pro,rel,subord,neg,num,1st gen,2nd gen,1st abl,2nd abl,loc,1st pert,2nd pert,1st pers,2nd pers,3rd pers,pl,gen,abl,pert,TAG
736,cuie.s.χu,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
737,eca,"((True, 'this'),)",dem pro nom,False,False,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,0,0,0,0,0,0,0,,,,,False,False,False,PRON
738,[ecl],"((True, 'this'),)",dem pro loc,False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,0,0,0,0,1,0,0,,,,,False,False,False,PRON
739,[ecl]θ,"((True, 'this'),)",dem pro loc,False,False,,"(23,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,0,0,0,0,1,0,0,,,,,False,False,False,PRON
740,ecn,"((True, 'this'),)",dem pro acc,False,False,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,0,0,0,0,0,0,0,,,,,False,False,False,PRON
741,eθ,"((True, 'thus'),)",adv,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,False,False,False,ADV
742,ei,"((True, 'not'),)",neg,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,False,False,False,PRT
743,.e.i.,"((True, 'not'),)",neg,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,False,False,False,PRT
744,ein,"((True, 'not'),)",neg,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,False,False,False,PRT
745,eiseraσ,"((True, 'gods'),)",anim pl 1st gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,1,True,False,False,NOUN
746,êliuntσ,(),1st abl,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,False,True,False,
747,els,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
748,elsσ'i,"((True, 'x times'),)",num adv,False,False,,"(35,)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,False,False,False,NUM
749,em,"((True, 'from'),)",post,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,False,False,False,ADP
750,en,"((True, 'not'),)",neg,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,False,False,False,PRT
751,.e.n.,"((True, 'not'),)",neg,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,False,False,False,PRT
752,enan,"((True, 'anything'),)",indef pro acc,False,False,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,1,,,,,0,0,0,0,0,0,0,,,,,False,False,False,PRON
753,enza,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
754,epl,(),2nd gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,True,False,False,
755,êpruσ,(),1st gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,True,False,False,
756,ersce,(),past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
757,êśiσ,(),1st abl,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,False,True,False,
758,eslz,"((True, 'twice'),)",adv,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,False,False,False,ADV
759,e{•}t,"((True, 'thus'), (True, 'so'))",adv,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,False,False,False,ADV
760,eta,"((True, 'this'),)",dem pro nom,False,False,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,0,0,0,0,0,0,0,,,,,False,False,False,PRON
761,eterav,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
762,eterau,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
763,var,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
764,vêrê,(),loc,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,
765,vina,(),nom acc,False,True,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
766,vinac,(),nom acc,False,False,,"(29,)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
767,vinum,"((True, 'wine'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
768,zacinat,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
769,zaθrmisc,"((True, 'twenty'),)",num 1st gen,False,False,,"(29,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,,,,,True,False,False,NUM
770,zaθrms,"((True, 'twenty'),)",num 1st gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,,,,,True,False,False,NUM
771,zaθrumsne,"((True, 'twentieth'),)",loc,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NUM
772,zal,"((True, 'two'),)",num nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,False,False,False,NUM
773,zatlaθ,"((True, 'guard'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
774,zeriσ,(),1st abl,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,False,True,False,
775,zic,"((True, 'writing'), (True, 'document'))",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
776,zivaσ,"((True, 'living'),)",as-part,False,False,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
777,zivas,"((True, 'living'),)",as-part,False,False,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
778,zilaθ,"((True, 'governor'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
779,zilaχn[ce],"((True, 'served as governor'),)",past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
780,zilaχnθas,"((True, 'having held the office of governor'),)",θas-part,False,False,,,,,,,,,,,,,,,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
781,zilaχnu,"((True, 'having served as governor'),)",u-part,False,False,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
782,zilc,"((True, 'governor'), (True, 'governorship'))",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
783,zilci,"((True, 'governorship'),)",loc,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
784,zilχ,"((True, 'governorship'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
785,zinace,"((True, 'made'), (True, 'fashioned'))",past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
786,zinece,"((True, 'made'),)",past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
787,ziχuχe,"((True, 'was designed'), (True, 'was decorated'), (True, 'was painted'), (True, 'was written'))",past pass,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
788,hamφis,"((False, 'right'),)",1st abl,False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,False,True,False,NOUN
789,hamφisca,"((False, 'right'),)",1st abl,False,False,,"(33,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,False,True,False,NOUN
790,heczri,"((False, 'must be'),)",necess,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
791,heχσθ,"((False, 'pour'),)",θ-part,False,False,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
792,heχσθ,"((False, 'pour'),)",impv,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
793,hil,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
794,hu<p>ni,"((False, 'remains'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
795,hupnine,"((False, 'sarcophagus funerary niche'),)",loc,False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
796,hupnineθi,"((True, 'sarcophagus'), (False, 'funerary niche'))",loc,False,False,,"(53,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
797,huσ'ur,"((True, 'children'),)",anim pl nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,1,False,False,False,NOUN
798,huślna,(),nom acc,False,False,,"(18, 25)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
799,θ,"((True, 'in'), (True, 'on'))",post,True,False,,"(25,)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,False,False,False,ADP
800,θ,(),enclitic particle,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,PRT
801,θacl,(),2nd gen,False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,True,False,False,
802,θaclθ,(),2nd gen,False,False,,"(18,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,True,False,False,
803,θahvna,"((True, 'container'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
804,θamequ,(),u-part,False,False,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
805,θanu,(),impv (?),False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
806,θapicun,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
807,θapintaiσ,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
808,θapintaσ,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
809,θartei,(),loc,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,
810,θezeri,"((True, 'must be immolated'),)",necess,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
811,θelu,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
812,θeluσ'a,(),nom acc,False,False,,"(41,)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
813,θesca,(),,False,False,,"(26,)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
814,θi,"((True, 'in'), (True, 'on'))",post,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,False,False,False,ADP
815,θi,"((True, 'water'),)",nom acc,False,True,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
816,θic,"((True, 'water'),)",nom acc,False,False,,"(29,)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
817,θina,"((True, 'water vessel'), (True, 'storage vessel'))",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
818,θlu,(),impv (?),False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
819,θra{:}sce,"((True, 'became'),)",past act,False,False,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
820,θui,"((True, 'here'),)",adv,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,False,False,False,ADV
821,θun,"((True, 'one'),)",num,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,False,False,False,NUM
822,θunem,"((True, 'one'),)",num,False,False,,"(35,)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,False,False,False,NUM
823,θupi,(),loc (?),False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.5,0,0,,,,,False,False,False,
824,θupit,(),loc (?),False,False,,"(15,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.5,0,0,,,,,False,False,False,
825,θusti,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
826,θuχ,"((True, 'house'), (True, 'depository'))",loc,False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
827,θuχt,"((True, 'house'), (True, 'depository'))",loc,False,False,,"(19,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
828,θuχti,"((True, 'house'), (True, 'depository'))",loc,False,False,,"(20,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
829,ica{i},"((True, 'this'),)",dem pro nom,False,False,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,0,0,0,0,0,0,0,,,,,False,False,False,PRON
830,ilu.c.ve,(),loc (?),False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.5,0,0,,,,,False,False,False,
831,ilucu,(),nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,
832,iluu,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
833,ims,(),1st gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,True,False,False,
834,imσ,(),1st gen,False,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,True,False,False,
835,in,"((True, 'which'),)",inanim rel pro nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,1,1,,,,0,0,0,0,0,0,0,,,,,False,False,False,PRON
836,inni,"((False, 'which'),)",inanim rel pro acc,False,False,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,1,1,,,,0,0,0,0,0,0,0,,,,,False,False,False,PRON
837,inpa,(),,False,False,,"(59,)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
838,iσ',"((True, 'the'),)",def art nom,True,False,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,,,,1,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,DET
839,iσ've,"((True, 'ides'),)",loc (?),False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.5,0,0,,,,,False,False,False,NOUN
840,iσ've.i.tule,"((True, 'ides'),)",loc (?),False,False,,"(31, 3)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.5,0,0,,,,,False,False,False,NOUN
841,iσ'la,"((True, 'the'),)",def art 2nd gen,True,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,1,,,,,,1,,,,,,,,0,1,0,0,0,0,0,,,,,True,False,False,DET
842,ipa,"((False, 'that'),)",subord (?),False,False,,"(11, 16, 46)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,False,False,False,CONJ
843,iśa,"((True, 'the'),)",def art nom,True,False,,"(16, 46)",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,,,,1,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,DET
844,iśvla,"((True, 'the'),)",def art pl 2nd gen,True,False,,"(46,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,1,,,,,,1,,,,,,,,0,1,0,0,0,0,0,,,,1,True,False,False,DET
845,iśvle,"((True, 'the'),)",def art pl 2nd pert,True,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0,1,,,,,,1,,,,,,,,0,0,0,0,0,0,1,,,,1,False,False,True,DET
846,ita,"((True, 'the'),)",dem pro nom acc,False,False,,"(17,)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,0,0,0,0,0,0,0,,,,,False,False,False,PRON
847,ita,"((True, 'the'),)",dem pro nom acc,True,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,0,0,0,0,0,0,0,,,,,False,False,False,PRON
848,itane,"((True, 'this'),)",dem pro acc,False,False,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,0,0,0,0,0,0,0,,,,,False,False,False,PRON
849,itruta,"((False, 'disturb'),)",jussive,False,False,,"(31,)",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
850,.i.tule,"((True, 'the'),)",dem pro loc,True,False,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,0,0,0,0,1,0,0,,,,,False,False,False,PRON
851,itun,"((True, 'this'),)",dem pro acc,False,False,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,0,0,0,0,0,0,0,,,,,False,False,False,PRON
852,iχ,"((True, 'as'),)",subord,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,False,False,False,CONJ
853,iχnac,"((True, 'how'),)",subord,False,False,,"(38,)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,False,False,False,CONJ
854,k,"((True, 'and'),)",enclitic conj,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,False,False,False,CONJ
855,kape,"((True, 'take'),)",impv,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,VERB
856,ki,"((True, 'three'),)",num nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,False,False,False,NUM
857,klan,"((True, 'son'),)",nom acc,False,False,,"(54,)",,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
858,l,(),deictic particle,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,PRT
859,l,"((True, 'freedman'),)",nom acc,False,False,lautni,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
860,lautni,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
861,lav,"((True, 'freedman'),)",nom acc,False,False,lavtni,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
862,lavtni,(),,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,
863,lavtni,"((True, 'freedman'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
864,lavtni,"((True, 'family'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
865,laiveis,"((True, ""left'""),)",1st abl,False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,False,True,False,NOUN
866,laiveism,"((True, 'left'),)",1st abl,False,False,,"(28,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,False,True,False,NOUN
867,lau,"((True, 'freedman'),)",nom acc,False,False,lautni,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
868,lautn,"((True, 'family'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
869,lautni,"((True, 'freedman'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
870,lautniθa,"((True, 'freedwoman'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
871,lautnita,"((True, 'freedwoman'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
872,leχtumuza,"((True, 'oil-flask'),)",nom acc,False,False,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,False,False,False,NOUN
873,luθ,"((False, 'sacred area'),)",loc,False,True,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
874,luθti,"((False, 'sacred area'),)",loc,False,False,,"(20,)",,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,False,False,False,NOUN
